method,accuracy,tool
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.002631578947368421,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.007894736842105263,rna
cosine,0.005263157894736842,rna
cosine,0.007894736842105263,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.007894736842105263,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.007894736842105263,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.0013157894736842105,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.007894736842105263,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.002631578947368421,rna
cosine,0.007894736842105263,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.007894736842105263,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.0013157894736842105,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.009210526315789473,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.006578947368421052,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.002631578947368421,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.0013157894736842105,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.007894736842105263,rna
cosine,0.006578947368421052,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.006578947368421052,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.006578947368421052,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.005263157894736842,rna
cosine,0.006578947368421052,rna
cosine,0.005263157894736842,rna
cosine,0.002631578947368421,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.002631578947368421,rna
cosine,0.005263157894736842,rna
cosine,0.003947368421052632,rna
cosine,0.003947368421052632,rna
cosine,0.007894736842105263,rna
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.002631578947368421,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.002631578947368421,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.002631578947368421,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0013157894736842105,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.0,copyvae
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.014473684210526316,copykat
cosine,0.009210526315789473,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.014473684210526316,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.015789473684210527,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.015789473684210527,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.015789473684210527,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.009210526315789473,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.015789473684210527,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.009210526315789473,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.015789473684210527,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.014473684210526316,copykat
cosine,0.015789473684210527,copykat
cosine,0.011842105263157895,copykat
cosine,0.015789473684210527,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.014473684210526316,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.015789473684210527,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.010526315789473684,copykat
cosine,0.013157894736842105,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.014473684210526316,copykat
cosine,0.011842105263157895,copykat
cosine,0.011842105263157895,copykat
cosine,0.015789473684210527,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.010526315789473684,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
cosine,0.009210526315789473,copykat
cosine,0.009210526315789473,copykat
cosine,0.010526315789473684,copykat
cosine,0.014473684210526316,copykat
cosine,0.009210526315789473,copykat
cosine,0.014473684210526316,copykat
cosine,0.013157894736842105,copykat
cosine,0.009210526315789473,copykat
cosine,0.013157894736842105,copykat
cosine,0.010526315789473684,copykat
cosine,0.011842105263157895,copykat
pearson,0.006578947368421052,rna
pearson,0.003947368421052632,rna
pearson,0.006578947368421052,rna
pearson,0.003947368421052632,rna
pearson,0.007894736842105263,rna
pearson,0.003947368421052632,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.003947368421052632,rna
pearson,0.003947368421052632,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.007894736842105263,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.009210526315789473,rna
pearson,0.002631578947368421,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.009210526315789473,rna
pearson,0.007894736842105263,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.007894736842105263,rna
pearson,0.009210526315789473,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.003947368421052632,rna
pearson,0.003947368421052632,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.005263157894736842,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.003947368421052632,rna
pearson,0.007894736842105263,rna
pearson,0.003947368421052632,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.003947368421052632,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.011842105263157895,rna
pearson,0.003947368421052632,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.009210526315789473,rna
pearson,0.007894736842105263,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.003947368421052632,rna
pearson,0.007894736842105263,rna
pearson,0.002631578947368421,rna
pearson,0.007894736842105263,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.009210526315789473,rna
pearson,0.007894736842105263,rna
pearson,0.003947368421052632,rna
pearson,0.007894736842105263,rna
pearson,0.003947368421052632,rna
pearson,0.010526315789473684,rna
pearson,0.010526315789473684,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.002631578947368421,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.003947368421052632,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.006578947368421052,rna
pearson,0.006578947368421052,rna
pearson,0.003947368421052632,rna
pearson,0.009210526315789473,rna
pearson,0.003947368421052632,rna
pearson,0.007894736842105263,rna
pearson,0.007894736842105263,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.005263157894736842,rna
pearson,0.007894736842105263,rna
pearson,0.007894736842105263,rna
pearson,0.006578947368421052,rna
pearson,0.007894736842105263,rna
pearson,0.005263157894736842,rna
pearson,0.005263157894736842,rna
pearson,0.010526315789473684,rna
pearson,0.005263157894736842,rna
pearson,0.003947368421052632,rna
pearson,0.005263157894736842,rna
